x,y,z,T,tt
3920,9890,2622.5,0.31,-0.152320346
3900,9910,2622.5,0.61,0.147679654
3920,9910,2622.5,0.41,-0.052320346
3960,9890,2607.5,0.5925,0.130179654
3940,9890,2622.5,0.45104167,-0.011278676
3960,9890,2622.5,0.61625,0.153929654
3940,9910,2622.5,0.33,-0.132320346
3960,9910,2622.5,0.57854167,0.116221324
3980,9890,2607.5,0.61666667,0.154346324
4000,9890,2607.5,0.789375,0.327054654
3980,9910,2607.5,0.6275,0.165179654
4000,9910,2607.5,0.73729167,0.274971324
3980,9890,2622.5,0.55479167,0.092471324
4000,9890,2622.5,0.76895833,0.306637984
3980,9910,2622.5,0.59416667,0.131846324
4000,9910,2622.5,0.73,0.267679654
4020,9890,2607.5,0.66,0.197679654
4020,9910,2607.5,0.53,0.067679654
4020,9890,2622.5,0.59020833,0.127887984
4040,9890,2622.5,0.46,-0.002320346
4020,9910,2622.5,0.58020833,0.117887984
3740,9950,2622.5,0.66854167,0.206221324
3760,9950,2622.5,0.575625,0.113304654
3860,9930,2622.5,0.4,-0.062320346
3880,9930,2622.5,0.44,-0.022320346
3860,9950,2622.5,0.48,0.017679654
3880,9950,2622.5,0.42,-0.042320346
3900,9930,2622.5,0.56,0.097679654
3920,9930,2622.5,0.5,0.037679654
3900,9950,2622.5,0.54,0.077679654
3920,9950,2622.5,0.515,0.052679654
3960,9930,2607.5,0.4725,0.010179654
3960,9950,2607.5,0.48,0.017679654
3940,9930,2622.5,0.34,-0.122320346
3960,9930,2622.5,0.49541667,0.033096324
3940,9950,2622.5,0.41916667,-0.043153676
3960,9950,2622.5,0.455,-0.007320346
3980,9930,2607.5,0.52,0.057679654
4000,9930,2607.5,0.66,0.197679654
3980,9950,2607.5,0.49,0.027679654
4000,9950,2607.5,0.9,0.437679654
3980,9930,2622.5,0.6075,0.145179654
4000,9930,2622.5,0.665,0.202679654
3980,9950,2622.5,0.58,0.117679654
4020,9930,2607.5,0.54,0.077679654
4020,9950,2607.5,0.53,0.067679654
3720,9970,2622.5,0.81,0.347679654
3720,9990,2622.5,1,0.537679654
3760,9990,2607.5,0.72583333,0.263512984
3740,9970,2622.5,0.72,0.257679654
3760,9970,2622.5,0.64,0.177679654
3740,9990,2622.5,0.76791667,0.305596324
3760,9990,2622.5,0.69333333,0.231012984
3780,9990,2607.5,0.5925,0.130179654
3800,9990,2607.5,0.36625,-0.096070346
3780,9970,2622.5,0.5975,0.135179654
3800,9970,2622.5,0.41354167,-0.048778676
3780,9990,2622.5,0.6,0.137679654
3800,9990,2622.5,0.55375,0.091429654
3820,9970,2622.5,0.33,-0.132320346
3840,9970,2622.5,0.37,-0.092320346
3820,9990,2622.5,0.308125,-0.154195346
3840,9990,2622.5,0.38125,-0.081070346
3860,9970,2622.5,0.54,0.077679654
3880,9970,2622.5,0.44,-0.022320346
3860,9990,2622.5,0.48,0.017679654
3880,9990,2622.5,0.43,-0.032320346
3900,9970,2622.5,0.44,-0.022320346
3920,9970,2622.5,0.491875,0.029554654
3900,9990,2622.5,0.41,-0.052320346
3920,9990,2622.5,0.52,0.057679654
3960,9970,2607.5,0.48041667,0.018096324
3960,9990,2607.5,0.49666667,0.034346324
3940,9970,2622.5,0.4375,-0.024820346
3960,9970,2622.5,0.421875,-0.040445346
3940,9990,2622.5,0.45020833,-0.012112016
3960,9990,2622.5,0.47458333,0.012262984
3980,9970,2607.5,0.62416667,0.161846324
4000,9970,2607.5,0.93,0.467679654
3980,9990,2607.5,0.62770833,0.165387984
4000,9990,2607.5,0.911875,0.449554654
3980,9970,2622.5,0.64854167,0.186221324
4020,9970,2607.5,0.62,0.157679654
4020,9990,2607.5,0.61791667,0.155596324
4060,9970,2622.5,0.46,-0.002320346
4060,9990,2622.5,0.39,-0.072320346
3720,10010,2622.5,1.01,0.547679654
3720,10030,2622.5,1.05,0.587679654
3760,10010,2607.5,0.75479167,0.292471324
3740,10030,2607.5,0.9,0.437679654
3760,10030,2607.5,0.76,0.297679654
3740,10010,2622.5,0.770625,0.308304654
3760,10010,2622.5,0.778125,0.315804654
3740,10030,2622.5,0.95916667,0.496846324
3760,10030,2622.5,0.78833333,0.326012984
3780,10010,2607.5,0.64,0.177679654
3800,10010,2607.5,0.64208333,0.179762984
3780,10030,2607.5,0.7,0.237679654
3800,10030,2607.5,0.7,0.237679654
3780,10010,2622.5,0.68,0.217679654
3800,10010,2622.5,0.66,0.197679654
3780,10030,2622.5,0.76,0.297679654
3800,10030,2622.5,0.68,0.217679654
3820,10010,2622.5,0.50416667,0.041846324
3840,10010,2622.5,0.331875,-0.130445346
3820,10030,2622.5,0.66,0.197679654
3840,10030,2622.5,0.41666667,-0.045653676
3860,10010,2622.5,0.385,-0.077320346
3880,10010,2622.5,0.56,0.097679654
3860,10030,2622.5,0.414375,-0.047945346
3880,10030,2622.5,0.56,0.097679654
3900,10010,2622.5,0.49,0.027679654
3920,10010,2622.5,0.54,0.077679654
3900,10030,2622.5,0.59770833,0.135387984
3920,10030,2622.5,0.59,0.127679654
3940,10010,2622.5,0.41,-0.052320346
3960,10010,2622.5,0.49770833,0.035387984
3940,10030,2622.5,0.41,-0.052320346
3980,10010,2607.5,0.59916667,0.136846324
4000,10010,2607.5,0.69208333,0.229762984
4020,10010,2607.5,0.64291667,0.180596324
4060,10010,2622.5,0.42,-0.042320346
4060,10030,2622.5,0.4,-0.062320346
3740,10050,2607.5,1.01,0.547679654
3760,10050,2607.5,0.83,0.367679654
3760,10070,2607.5,0.71,0.247679654
3740,10050,2622.5,1.08,0.617679654
3760,10050,2622.5,0.83291667,0.370596324
3740,10070,2622.5,1.06875,0.606429654
3760,10070,2622.5,1.15,0.687679654
3780,10050,2607.5,0.72,0.257679654
3800,10050,2607.5,0.73,0.267679654
3780,10070,2607.5,1.08,0.617679654
3800,10070,2607.5,0.86,0.397679654
3780,10050,2622.5,0.96,0.497679654
3800,10050,2622.5,0.81,0.347679654
3780,10070,2622.5,1.41,0.947679654
3800,10070,2622.5,0.95,0.487679654
3820,10050,2622.5,0.74,0.277679654
3840,10050,2622.5,0.67541667,0.213096324
3820,10070,2622.5,0.76,0.297679654
3840,10070,2622.5,0.79,0.327679654
3860,10050,2622.5,0.47583333,0.013512984
3880,10050,2622.5,0.64104167,0.178721324
3860,10070,2622.5,0.6125,0.150179654
3880,10070,2622.5,0.55729167,0.094971324
3900,10050,2622.5,0.67645833,0.214137984
3920,10050,2622.5,0.69333333,0.231012984
3900,10070,2622.5,0.72166667,0.259346324
3920,10070,2622.5,0.745,0.282679654
3940,10050,2622.5,0.46,-0.002320346
4060,10050,2622.5,0.46,-0.002320346
3760,10090,2607.5,0.7025,0.240179654
3740,10090,2622.5,0.869375,0.407054654
3760,10090,2622.5,1,0.537679654
3740,10110,2622.5,0.598125,0.135804654
3760,10110,2622.5,0.68708333,0.224762984
3780,10090,2607.5,0.89,0.427679654
3800,10090,2607.5,0.84395833,0.381637984
3780,10110,2607.5,0.57166667,0.109346324
3800,10110,2607.5,0.58416667,0.121846324
3780,10090,2622.5,1.11,0.647679654
3800,10090,2622.5,0.97,0.507679654
3780,10110,2622.5,0.63,0.167679654
3800,10110,2622.5,0.66,0.197679654
3820,10090,2622.5,0.76,0.297679654
3840,10090,2622.5,0.8,0.337679654
3820,10110,2622.5,0.7375,0.275179654
3840,10110,2622.5,0.87,0.407679654
3860,10090,2622.5,0.9,0.437679654
3880,10090,2622.5,0.6425,0.180179654
3860,10110,2622.5,0.91,0.447679654
3880,10110,2622.5,0.72,0.257679654
3900,10090,2622.5,0.63916667,0.176846324
3740,10130,2622.5,0.55208333,0.089762984
3760,10130,2622.5,0.65,0.187679654
3740,10150,2622.5,0.5375,0.075179654
3760,10150,2622.5,0.48625,0.023929654
3780,10130,2622.5,0.61666667,0.154346324
3800,10130,2622.5,0.67041667,0.208096324
3780,10150,2622.5,0.44166667,-0.020653676
3800,10150,2622.5,0.44354167,-0.018778676
3820,10130,2622.5,0.54125,0.078929654
3840,10130,2622.5,0.665,0.202679654
3820,10150,2622.5,0.493125,0.030804654
3840,10150,2622.5,0.5,0.037679654
3860,10130,2622.5,0.74,0.277679654
3860,10150,2622.5,0.58708333,0.124762984
3720,10170,2622.5,0.71,0.247679654
3720,10190,2622.5,0.645625,0.183304654
3740,10170,2622.5,0.530625,0.068304654
3760,10170,2622.5,0.45,-0.012320346
3740,10190,2622.5,0.49875,0.036429654
3760,10190,2622.5,0.45791667,-0.004403676
3780,10170,2622.5,0.403125,-0.059195346
3800,10170,2622.5,0.38,-0.082320346
3780,10190,2622.5,0.381875,-0.080445346
3800,10190,2622.5,0.32,-0.142320346
3820,10170,2622.5,0.45,-0.012320346
3840,10170,2622.5,0.54,0.077679654
3820,10190,2622.5,0.48,0.017679654
3840,10190,2622.5,0.54,0.077679654
3860,10170,2622.5,0.55020833,0.087887984
3860,10190,2622.5,0.56979167,0.107471324
3720,10210,2622.5,0.52,0.057679654
3720,10230,2622.5,0.53333333,0.071012984
3740,10210,2622.5,0.530625,0.068304654
3760,10230,2622.5,0.42520833,-0.037112016
3800,10210,2622.5,0.36,-0.102320346
3820,10210,2622.5,0.43,-0.032320346
3840,10210,2622.5,0.51,0.047679654
3820,10230,2622.5,0.398125,-0.064195346
3840,10230,2622.5,0.44833333,-0.013987016
3860,10210,2622.5,0.57291667,0.110596324
3860,10230,2622.5,0.535,0.072679654
3880,10230,2622.5,0.629375,0.167054654
3820,10250,2622.5,0.39291667,-0.069403676
3840,10250,2622.5,0.44583333,-0.016487016
3820,10270,2622.5,0.48375,0.021429654
3840,10270,2622.5,0.58208333,0.119762984
3860,10250,2622.5,0.5,0.037679654
3880,10250,2622.5,0.615,0.152679654
3860,10270,2622.5,0.49583333,0.033512984
3880,10270,2622.5,0.505,0.042679654
3900,10250,2622.5,0.6,0.137679654
3900,10270,2622.5,0.57583333,0.113512984
3760,10310,2622.5,0.51270833,0.050387984
3780,10290,2622.5,0.37,-0.092320346
3780,10310,2622.5,0.43375,-0.028570346
3800,10310,2622.5,0.38270833,-0.079612016
3820,10290,2622.5,0.48,0.017679654
3840,10290,2622.5,0.515,0.052679654
3820,10310,2622.5,0.4,-0.062320346
3840,10310,2622.5,0.45291667,-0.009403676
3860,10290,2622.5,0.67520833,0.212887984
3880,10290,2622.5,0.59125,0.128929654
3860,10310,2622.5,0.63166667,0.169346324
3880,10310,2622.5,0.68,0.217679654
3900,10290,2622.5,0.56854167,0.106221324
3900,10310,2622.5,0.6,0.137679654
3920,10310,2622.5,0.53,0.067679654
3760,10330,2622.5,0.563125,0.100804654
3780,10330,2622.5,0.531875,0.069554654
3800,10330,2622.5,0.48854167,0.026221324
3780,10350,2622.5,0.41,-0.052320346
3800,10350,2622.5,0.4,-0.062320346
3820,10330,2622.5,0.36,-0.102320346
3840,10330,2622.5,0.42083333,-0.041487016
3820,10350,2622.5,0.41,-0.052320346
3840,10350,2622.5,0.47,0.007679654
3860,10330,2622.5,0.54166667,0.079346324
3880,10330,2622.5,0.66,0.197679654
3860,10350,2622.5,0.56166667,0.099346324
3880,10350,2622.5,0.67875,0.216429654
3900,10330,2622.5,0.67,0.207679654
3920,10330,2622.5,0.54791667,0.085596324
3900,10350,2622.5,0.68,0.217679654
3920,10350,2622.5,0.6,0.137679654
3880,10590,2622.5,1.01,0.547679654
3900,10590,2622.5,0.67104167,0.208721324
3920,10590,2622.5,0.6475,0.185179654
3940,10590,2622.5,0.88916667,0.426846324
3840,10610,2622.5,0.53958333,0.077262984
3820,10630,2622.5,0.42916667,-0.033153676
3840,10630,2622.5,0.54395833,0.081637984
3860,10610,2622.5,0.59020833,0.127887984
3880,10610,2622.5,0.95125,0.488929654
3860,10630,2622.5,0.52375,0.061429654
3880,10630,2622.5,0.60125,0.138929654
3900,10610,2622.5,0.77,0.307679654
3920,10610,2622.5,0.56708333,0.104762984
3900,10630,2622.5,0.78375,0.321429654
3920,10630,2622.5,0.64416667,0.181846324
3940,10610,2622.5,0.78208333,0.319762984
3940,10630,2622.5,0.58,0.117679654
3800,10670,2622.5,0.43,-0.032320346
3820,10650,2622.5,0.38,-0.082320346
3840,10650,2622.5,0.57,0.107679654
3820,10670,2622.5,0.41,-0.052320346
3840,10670,2622.5,0.49,0.027679654
3860,10650,2622.5,0.51,0.047679654
3880,10650,2622.5,0.53166667,0.069346324
3860,10670,2622.5,0.55,0.087679654
3880,10670,2622.5,0.55166667,0.089346324
3900,10650,2622.5,0.69479167,0.232471324
3920,10650,2622.5,0.695,0.232679654
3900,10670,2622.5,0.6125,0.150179654
3920,10670,2622.5,0.7275,0.265179654
3940,10650,2622.5,0.52,0.057679654
3960,10650,2622.5,0.72666667,0.264346324
3940,10670,2622.5,0.65520833,0.192887984
3960,10670,2622.5,0.635,0.172679654
3780,10690,2622.5,0.38,-0.082320346
3800,10690,2622.5,0.45,-0.012320346
3780,10710,2622.5,0.34,-0.122320346
3800,10710,2622.5,0.52,0.057679654
3820,10690,2622.5,0.47,0.007679654
3840,10690,2622.5,0.47,0.007679654
3820,10710,2622.5,0.5575,0.095179654
3840,10710,2622.5,0.52916667,0.066846324
3860,10690,2622.5,0.58666667,0.124346324
3880,10690,2622.5,0.62,0.157679654
3860,10710,2622.5,0.54104167,0.078721324
3880,10710,2622.5,0.62,0.157679654
3900,10690,2622.5,0.66854167,0.206221324
3920,10690,2622.5,0.52833333,0.066012984
3900,10710,2622.5,0.68,0.217679654
3920,10710,2622.5,0.5175,0.055179654
3940,10690,2622.5,0.55166667,0.089346324
3960,10690,2622.5,0.615,0.152679654
3940,10710,2622.5,0.55708333,0.094762984
3960,10710,2622.5,0.56666667,0.104346324
4000,10690,2622.5,0.58,0.117679654
4000,10710,2622.5,0.62645833,0.164137984
4020,10690,2622.5,0.79,0.327679654
4020,10710,2622.5,0.74375,0.281429654
3780,10730,2622.5,0.405,-0.057320346
3800,10730,2622.5,0.66,0.197679654
3800,10750,2622.5,0.77416667,0.311846324
3820,10730,2622.5,0.51645833,0.054137984
3840,10730,2622.5,0.48,0.017679654
3820,10750,2622.5,0.73229167,0.269971324
3840,10750,2622.5,0.55,0.087679654
3860,10730,2622.5,0.56583333,0.103512984
3880,10730,2622.5,0.63,0.167679654
3860,10750,2622.5,0.675,0.212679654
3880,10750,2622.5,0.6325,0.170179654
3900,10730,2622.5,0.64,0.177679654
3920,10730,2622.5,0.52916667,0.066846324
3900,10750,2622.5,0.61833333,0.156012984
3920,10750,2622.5,0.59083333,0.128512984
3940,10730,2622.5,0.59291667,0.130596324
3960,10730,2622.5,0.63291667,0.170596324
3940,10750,2622.5,0.5925,0.130179654
3960,10750,2622.5,0.75604167,0.293721324
3980,10730,2622.5,0.62333333,0.161012984
4000,10730,2622.5,0.72083333,0.258512984
3980,10750,2622.5,0.7225,0.260179654
4000,10750,2622.5,1.02770833,0.565387984
4020,10730,2622.5,0.61291667,0.150596324
4020,10750,2622.5,0.56,0.097679654
3820,10770,2622.5,0.76375,0.301429654
3840,10770,2622.5,0.51208333,0.049762984
3860,10770,2622.5,0.46229167,-2.87E-05
3880,10770,2622.5,0.68729167,0.224971324
3860,10790,2622.5,0.641875,0.179554654
3880,10790,2622.5,0.54125,0.078929654
3900,10770,2622.5,0.72916667,0.266846324
3920,10770,2622.5,0.6975,0.235179654
3900,10790,2622.5,0.61833333,0.156012984
3920,10790,2622.5,0.71583333,0.253512984
3940,10770,2622.5,0.734375,0.272054654
3960,10770,2622.5,0.688125,0.225804654
3940,10790,2622.5,0.67583333,0.213512984
3960,10790,2622.5,0.58166667,0.119346324
3980,10770,2622.5,0.84854167,0.386221324
4000,10770,2622.5,0.90625,0.443929654
3980,10790,2622.5,0.624375,0.162054654
4000,10790,2622.5,0.6475,0.185179654
4020,10770,2622.5,0.76,0.297679654
4020,10790,2622.5,0.6,0.137679654
3860,10810,2622.5,0.64229167,0.179971324
3880,10810,2622.5,0.61583333,0.153512984
3860,10830,2622.5,0.525,0.062679654
3900,10810,2622.5,0.50229167,0.039971324
3920,10810,2622.5,0.72020833,0.257887984
3900,10830,2622.5,0.57854167,0.116221324
3920,10830,2622.5,0.62333333,0.161012984
3940,10810,2622.5,0.63,0.167679654
3960,10810,2622.5,0.49,0.027679654
3940,10830,2622.5,0.59,0.127679654
3960,10830,2622.5,0.52,0.057679654
3980,10810,2622.5,0.49,0.027679654
4000,10810,2622.5,0.51,0.047679654
3980,10830,2622.5,0.605,0.142679654
4000,10830,2622.5,0.615,0.152679654
4020,10810,2622.5,0.51,0.047679654
4020,10830,2622.5,0.41,-0.052320346
3840,10850,2622.5,0.59166667,0.129346324
3820,10870,2622.5,0.49875,0.036429654
3840,10870,2622.5,0.53833333,0.076012984
3860,10850,2622.5,0.57916667,0.116846324
3880,10850,2622.5,0.6775,0.215179654
3860,10870,2622.5,0.575625,0.113304654
3880,10870,2622.5,0.63604167,0.173721324
3900,10850,2622.5,0.69,0.227679654
3920,10850,2622.5,0.67,0.207679654
3900,10870,2622.5,0.65,0.187679654
3920,10870,2622.5,0.67,0.207679654
3940,10850,2622.5,0.623125,0.160804654
3960,10850,2622.5,0.66,0.197679654
3940,10870,2622.5,0.650625,0.188304654
3960,10870,2622.5,0.61,0.147679654
3980,10850,2622.5,0.56208333,0.099762984
4000,10850,2622.5,0.72666667,0.264346324
3980,10870,2622.5,0.52541667,0.063096324
4000,10870,2622.5,0.65041667,0.188096324
4020,10850,2622.5,0.48,0.017679654
4020,10870,2622.5,0.56270833,0.100387984
4040,10870,2622.5,0.51,0.047679654
3820,10890,2622.5,0.486875,0.024554654
3820,10910,2622.5,0.37125,-0.091070346
3840,10910,2622.5,0.543125,0.080804654
3860,10890,2622.5,0.62,0.157679654
3880,10890,2622.5,0.519375,0.057054654
3860,10910,2622.5,0.65,0.187679654
3880,10910,2622.5,0.555,0.092679654
3900,10890,2622.5,0.63208333,0.169762984
3920,10890,2622.5,0.71,0.247679654
3900,10910,2622.5,0.53083333,0.068512984
3920,10910,2622.5,0.62895833,0.166637984
3940,10890,2622.5,0.66,0.197679654
3960,10890,2622.5,0.54458333,0.082262984
3940,10910,2622.5,0.61979167,0.157471324
3960,10910,2622.5,0.5925,0.130179654
3980,10890,2622.5,0.49,0.027679654
4000,10890,2622.5,0.45208333,-0.010237016
3980,10910,2622.5,0.46,-0.002320346
4000,10910,2622.5,0.44,-0.022320346
4020,10890,2622.5,0.64125,0.178929654
4040,10890,2622.5,0.59,0.127679654
4020,10910,2622.5,0.63020833,0.167887984
4040,10910,2622.5,0.6,0.137679654
3840,10930,2622.5,0.70125,0.238929654
3840,10950,2622.5,0.53125,0.068929654
3860,10930,2622.5,0.84,0.377679654
3880,10930,2622.5,0.57,0.107679654
3860,10950,2622.5,0.89770833,0.435387984
3880,10950,2622.5,0.78,0.317679654
3900,10930,2622.5,0.43,-0.032320346
3920,10930,2622.5,0.6775,0.215179654
3900,10950,2622.5,0.43,-0.032320346
3920,10950,2622.5,0.61145833,0.149137984
3940,10930,2622.5,0.69125,0.228929654
3960,10930,2622.5,0.53,0.067679654
3940,10950,2622.5,0.63958333,0.177262984
3960,10950,2622.5,0.56,0.097679654
3980,10930,2622.5,0.47,0.007679654
4000,10930,2622.5,0.46,-0.002320346
3980,10950,2622.5,0.48,0.017679654
4020,10930,2622.5,0.57145833,0.109137984
4040,10930,2622.5,0.56916667,0.106846324
4020,10950,2622.5,0.55,0.087679654
4040,10950,2622.5,0.63,0.167679654
3880,10970,2622.5,0.68,0.217679654
3880,10990,2622.5,0.55,0.087679654
3900,10970,2622.5,0.46,-0.002320346
3920,10970,2622.5,0.53,0.067679654
3900,10990,2622.5,0.57,0.107679654
3920,10990,2622.5,0.66,0.197679654
3940,10970,2622.5,0.68,0.217679654
3960,10970,2622.5,0.47,0.007679654
3940,10990,2622.5,0.53,0.067679654
3960,10990,2622.5,0.46,-0.002320346
3980,10970,2622.5,0.49,0.027679654
3980,10990,2622.5,0.52,0.057679654
4000,10990,2622.5,0.53,0.067679654
4020,10970,2622.5,0.56,0.097679654
4040,10970,2622.5,0.61,0.147679654
4020,10990,2622.5,0.56,0.097679654
4040,10990,2622.5,0.57,0.107679654
3860,11010,2622.5,0.39,-0.072320346
3880,11010,2622.5,0.48,0.017679654
3860,11030,2622.5,0.43,-0.032320346
3880,11030,2622.5,0.47,0.007679654
3900,11010,2622.5,0.52,0.057679654
3920,11010,2622.5,0.62,0.157679654
3900,11030,2622.5,0.47,0.007679654
3920,11030,2622.5,0.51,0.047679654
3940,11010,2622.5,0.65,0.187679654
3960,11010,2622.5,0.48,0.017679654
3940,11030,2622.5,0.67,0.207679654
3960,11030,2622.5,0.69,0.227679654
3980,11010,2622.5,0.56,0.097679654
4000,11010,2622.5,0.49,0.027679654
3980,11030,2622.5,0.6,0.137679654
4000,11030,2622.5,0.5,0.037679654
4020,11010,2622.5,0.6,0.137679654
4040,11010,2622.5,0.5,0.037679654
4020,11030,2622.5,0.51,0.047679654
4040,11030,2622.5,0.52,0.057679654
3860,11050,2622.5,0.4,-0.062320346
3880,11050,2622.5,0.43,-0.032320346
3860,11070,2622.5,0.48,0.017679654
3880,11070,2622.5,0.47,0.007679654
3900,11050,2622.5,0.5,0.037679654
3920,11050,2622.5,0.52125,0.058929654
3900,11070,2622.5,0.49,0.027679654
3920,11070,2622.5,0.51,0.047679654
3940,11050,2622.5,0.57,0.107679654
3960,11050,2622.5,0.54,0.077679654
3940,11070,2622.5,0.5,0.037679654
3960,11070,2622.5,0.61,0.147679654
3980,11050,2622.5,0.74,0.277679654
4000,11050,2622.5,0.52,0.057679654
3980,11070,2622.5,0.66125,0.198929654
4000,11070,2622.5,0.48,0.017679654
4020,11050,2622.5,0.51,0.047679654
4040,11050,2622.5,0.46,-0.002320346
4020,11070,2622.5,0.54,0.077679654
4040,11070,2622.5,0.43,-0.032320346
3880,11090,2622.5,0.536875,0.074554654
3880,11110,2622.5,0.51916667,0.056846324
3900,11090,2622.5,0.6,0.137679654
3920,11090,2622.5,0.52625,0.063929654
3900,11110,2622.5,0.665,0.202679654
3920,11110,2622.5,0.68916667,0.226846324
3940,11090,2622.5,0.46,-0.002320346
3960,11090,2622.5,0.64875,0.186429654
3940,11110,2622.5,0.618125,0.155804654
3960,11110,2622.5,0.619375,0.157054654
3980,11090,2622.5,0.58,0.117679654
4000,11090,2622.5,0.40229167,-0.060028676
3980,11110,2622.5,0.54,0.077679654
4000,11110,2622.5,0.396875,-0.065445346
4020,11090,2622.5,0.6,0.137679654
4020,11110,2622.5,0.63541667,0.173096324
3880,11130,2622.5,0.535,0.072679654
3880,11150,2622.5,0.41,-0.052320346
3900,11130,2622.5,0.60125,0.138929654
3920,11130,2622.5,0.62854167,0.166221324
3900,11150,2622.5,0.54166667,0.079346324
3920,11150,2622.5,0.52666667,0.064346324
3940,11130,2622.5,0.590625,0.128304654
3960,11130,2622.5,0.6,0.137679654
3940,11150,2622.5,0.51,0.047679654
3960,11150,2622.5,0.625,0.162679654
3980,11130,2622.5,0.57166667,0.109346324
4000,11130,2622.5,0.43,-0.032320346
3980,11150,2622.5,0.64729167,0.184971324
4000,11150,2622.5,0.504375,0.042054654
4020,11130,2622.5,0.54,0.077679654
3880,11170,2622.5,0.34,-0.122320346
3880,11190,2622.5,0.36708333,-0.095237016
3900,11170,2622.5,0.45875,-0.003570346
3920,11170,2622.5,0.55416667,0.091846324
3900,11190,2622.5,0.4525,-0.009820346
3920,11190,2622.5,0.55,0.087679654
3940,11170,2622.5,0.544375,0.082054654
3960,11170,2622.5,0.685,0.222679654
3940,11190,2622.5,0.62,0.157679654
3960,11190,2622.5,0.61,0.147679654
3980,11170,2622.5,0.58833333,0.126012984
3980,11190,2622.5,0.630625,0.168304654
3900,11210,2622.5,0.44,-0.022320346
3920,11210,2622.5,0.57,0.107679654
3900,11230,2622.5,0.41,-0.052320346
3920,11230,2622.5,0.52,0.057679654
3940,11210,2622.5,0.59,0.127679654
3960,11210,2622.5,0.69,0.227679654
3940,11230,2622.5,0.52,0.057679654
3960,11230,2622.5,0.59916667,0.136846324
3980,11210,2622.5,0.63,0.167679654
3900,11250,2622.5,0.47,0.007679654
3960,11250,2622.5,0.51,0.047679654
4120,9270,2652.5,0.36104167,-0.101278676
4140,9270,2652.5,0.325,-0.137320346
4160,9270,2652.5,0.42,-0.042320346
4200,9250,2652.5,0.123125,-0.339195346
4180,9270,2652.5,0.22708333,-0.235237016
4200,9270,2652.5,0.14,-0.322320346
4220,9250,2652.5,0.12,-0.342320346
4240,9250,2652.5,0.13,-0.332320346
4220,9270,2652.5,0.13,-0.332320346
4240,9270,2652.5,0.14,-0.322320346
4120,9310,2637.5,0.36458333,-0.097737016
4120,9290,2652.5,0.30333333,-0.158987016
4120,9310,2652.5,0.26479167,-0.197528676
4140,9310,2637.5,0.28333333,-0.178987016
4160,9310,2637.5,0.32604167,-0.136278676
4140,9290,2652.5,0.26,-0.202320346
4160,9290,2652.5,0.37,-0.092320346
4140,9310,2652.5,0.30145833,-0.160862016
4160,9310,2652.5,0.315,-0.147320346
4200,9290,2637.5,0.170625,-0.291695346
4180,9310,2637.5,0.31,-0.152320346
4200,9310,2637.5,0.34,-0.122320346
4180,9290,2652.5,0.269375,-0.192945346
4200,9290,2652.5,0.17770833,-0.284612016
4180,9310,2652.5,0.29,-0.172320346
4200,9310,2652.5,0.328125,-0.134195346
4220,9290,2637.5,0.27645833,-0.185862016
4220,9310,2637.5,0.4,-0.062320346
4220,9290,2652.5,0.170625,-0.291695346
4240,9290,2652.5,0.190625,-0.271695346
4220,9310,2652.5,0.338125,-0.124195346
